movie_id,male_count,female_count,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_50-55,age_Under 18,age_18-24,age_35-44,age_56+,age_25-34,age_45-49,Horror,Animation,Romance,Children's,Western,Crime,Film-Noir,Comedy,Adventure,Musical,Thriller,War,Documentary,Mystery,Action,Fantasy,Sci-Fi,Drama,average score
72,63.0,30.0,13.0,13.0,6.0,4.0,18.0,3.0,2.0,5.0,1.0,,1.0,,5.0,,2.0,1.0,2.0,3.0,,5.0,9.0,3.0,,25.0,14.0,,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6344086021505375
73,145.0,79.0,28.0,21.0,14.0,6.0,30.0,2.0,8.0,22.0,,3.0,10.0,5.0,10.0,12.0,11.0,1.0,9.0,17.0,1.0,2.0,12.0,20.0,10.0,44.0,43.0,20.0,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8169642857142856
74,46.0,74.0,12.0,11.0,6.0,5.0,26.0,4.0,3.0,15.0,,2.0,1.0,2.0,5.0,1.0,6.0,,8.0,4.0,,1.0,8.0,2.0,3.0,32.0,15.0,4.0,58.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.975
75,11.0,1.0,5.0,,,,2.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,2.0,5.0,1.0,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9166666666666667
76,158.0,20.0,26.0,6.0,6.0,3.0,28.0,4.0,6.0,20.0,1.0,,6.0,2.0,14.0,2.0,13.0,2.0,11.0,15.0,2.0,1.0,10.0,11.0,5.0,34.0,27.0,9.0,73.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.853932584269663
77,25.0,9.0,7.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,5.0,,1.0,1.0,3.0,3.0,1.0,3.0,7.0,,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.764705882352941
78,43.0,7.0,14.0,3.0,1.0,3.0,5.0,1.0,1.0,5.0,,1.0,,1.0,,,2.0,1.0,6.0,1.0,,1.0,4.0,3.0,,8.0,9.0,2.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.26
79,77.0,37.0,16.0,13.0,2.0,6.0,15.0,3.0,4.0,10.0,,2.0,1.0,1.0,5.0,2.0,7.0,2.0,11.0,5.0,1.0,2.0,6.0,7.0,1.0,26.0,24.0,5.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6052631578947367
80,30.0,22.0,9.0,8.0,3.0,1.0,5.0,,2.0,7.0,,,,1.0,3.0,1.0,1.0,2.0,2.0,2.0,,,5.0,9.0,1.0,4.0,11.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.826923076923077
81,133.0,33.0,30.0,13.0,4.0,4.0,25.0,2.0,6.0,16.0,,3.0,1.0,6.0,4.0,1.0,8.0,5.0,6.0,8.0,2.0,3.0,19.0,7.0,2.0,37.0,25.0,4.0,82.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1626506024096384
82,46.0,43.0,11.0,18.0,10.0,3.0,4.0,,4.0,6.0,,,,2.0,2.0,3.0,5.0,3.0,3.0,3.0,,1.0,11.0,13.0,,7.0,17.0,13.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8764044943820224
83,25.0,8.0,4.0,5.0,2.0,2.0,5.0,,,6.0,,,,,2.0,1.0,,,3.0,1.0,1.0,,1.0,4.0,,4.0,5.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.696969696969697
84,12.0,9.0,2.0,8.0,2.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,,1.0,,,,2.0,4.0,1.0,1.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0952380952380953
85,109.0,85.0,23.0,31.0,22.0,6.0,14.0,1.0,7.0,19.0,,3.0,2.0,3.0,14.0,4.0,8.0,6.0,4.0,5.0,3.0,4.0,15.0,25.0,3.0,14.0,46.0,11.0,72.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.402061855670103
86,182.0,54.0,28.0,17.0,7.0,5.0,37.0,3.0,13.0,33.0,3.0,3.0,5.0,5.0,9.0,4.0,12.0,7.0,12.0,17.0,2.0,3.0,11.0,13.0,5.0,54.0,38.0,13.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3940677966101696
87,50.0,26.0,16.0,6.0,1.0,,9.0,1.0,4.0,6.0,1.0,4.0,8.0,,,1.0,5.0,,1.0,4.0,1.0,3.0,5.0,3.0,8.0,17.0,14.0,,28.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210526315789474
88,157.0,35.0,33.0,11.0,13.0,5.0,39.0,4.0,5.0,11.0,,2.0,8.0,4.0,13.0,,13.0,2.0,6.0,6.0,3.0,5.0,9.0,1.0,9.0,83.0,19.0,,80.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9427083333333335
89,193.0,36.0,31.0,9.0,14.0,9.0,39.0,8.0,7.0,21.0,1.0,3.0,5.0,6.0,11.0,1.0,13.0,3.0,9.0,16.0,2.0,5.0,16.0,10.0,4.0,56.0,41.0,2.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.074235807860262
90,4.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6666666666666665
92,55.0,33.0,13.0,10.0,6.0,1.0,9.0,1.0,2.0,10.0,,2.0,,2.0,2.0,,6.0,1.0,8.0,4.0,1.0,3.0,7.0,4.0,,17.0,15.0,2.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.340909090909091
93,79.0,10.0,15.0,4.0,5.0,3.0,16.0,5.0,,4.0,,2.0,,2.0,7.0,,3.0,,6.0,6.0,3.0,2.0,6.0,3.0,1.0,23.0,17.0,1.0,41.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235955056179775
94,110.0,72.0,22.0,17.0,9.0,8.0,32.0,8.0,10.0,18.0,1.0,1.0,1.0,2.0,5.0,,12.0,2.0,7.0,6.0,1.0,3.0,17.0,4.0,1.0,49.0,22.0,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7252747252747254
95,540.0,98.0,81.0,37.0,26.0,18.0,89.0,16.0,20.0,74.0,1.0,5.0,14.0,13.0,40.0,4.0,40.0,12.0,35.0,69.0,7.0,9.0,28.0,33.0,15.0,156.0,121.0,11.0,263.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.876175548589342
96,7.0,6.0,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,3.0,3.0,,1.0,3.0,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923
97,38.0,6.0,3.0,3.0,3.0,1.0,13.0,1.0,2.0,3.0,,,2.0,1.0,,,1.0,2.0,2.0,3.0,,,4.0,,3.0,12.0,6.0,,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75
98,5.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,4.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
99,36.0,14.0,11.0,5.0,2.0,2.0,4.0,,4.0,5.0,,1.0,,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,5.0,6.0,1.0,4.0,8.0,1.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.46
100,107.0,21.0,18.0,12.0,7.0,9.0,13.0,1.0,4.0,17.0,,,,3.0,5.0,1.0,8.0,4.0,9.0,5.0,1.0,1.0,10.0,7.0,,17.0,24.0,4.0,69.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0625
101,210.0,43.0,45.0,17.0,22.0,7.0,51.0,6.0,4.0,12.0,,1.0,4.0,4.0,13.0,1.0,9.0,7.0,9.0,10.0,1.0,6.0,24.0,4.0,8.0,74.0,19.0,6.0,133.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.869565217391304
102,42.0,18.0,7.0,1.0,3.0,2.0,12.0,2.0,,4.0,,,6.0,1.0,,1.0,4.0,,3.0,4.0,3.0,,7.0,2.0,6.0,15.0,10.0,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8166666666666667
103,25.0,8.0,7.0,2.0,2.0,1.0,4.0,,,4.0,1.0,,,1.0,,1.0,2.0,,3.0,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212121212121212
104,542.0,140.0,77.0,48.0,26.0,20.0,138.0,22.0,30.0,58.0,1.0,9.0,41.0,12.0,36.0,,30.0,9.0,24.0,41.0,12.0,12.0,36.0,23.0,46.0,217.0,75.0,6.0,293.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526392961876833
105,203.0,184.0,46.0,53.0,21.0,16.0,34.0,6.0,27.0,51.0,1.0,9.0,,5.0,17.0,7.0,27.0,8.0,18.0,17.0,2.0,6.0,16.0,35.0,3.0,40.0,94.0,29.0,133.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2325581395348837
106,8.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,1.0,2.0,4.0,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5833333333333335
107,178.0,78.0,34.0,20.0,19.0,6.0,37.0,7.0,9.0,20.0,2.0,4.0,18.0,2.0,8.0,2.0,9.0,2.0,9.0,19.0,3.0,5.0,21.0,11.0,21.0,62.0,45.0,5.0,83.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1484375
108,5.0,2.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,2.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857
110,1897.0,546.0,271.0,192.0,96.0,64.0,376.0,50.0,97.0,281.0,5.0,20.0,59.0,46.0,170.0,45.0,120.0,61.0,100.0,213.0,31.0,30.0,116.0,191.0,57.0,544.0,453.0,98.0,932.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.234957020057307
111,989.0,251.0,149.0,111.0,75.0,41.0,156.0,23.0,42.0,138.0,1.0,9.0,14.0,30.0,76.0,22.0,65.0,32.0,52.0,79.0,16.0,21.0,88.0,101.0,22.0,193.0,269.0,49.0,493.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.183870967741935
112,500.0,70.0,76.0,39.0,30.0,17.0,110.0,18.0,20.0,42.0,3.0,1.0,14.0,7.0,39.0,3.0,27.0,13.0,19.0,43.0,8.0,13.0,28.0,19.0,18.0,171.0,74.0,6.0,261.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.443859649122807
113,28.0,25.0,8.0,6.0,1.0,2.0,11.0,,3.0,5.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,6.0,4.0,2.0,8.0,7.0,3.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.981132075471698
114,5.0,6.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.090909090909091
116,25.0,16.0,5.0,8.0,4.0,,4.0,,,2.0,,,,1.0,2.0,2.0,,,3.0,2.0,1.0,1.0,6.0,7.0,,4.0,10.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.097560975609756
117,62.0,17.0,11.0,2.0,5.0,3.0,15.0,4.0,,7.0,,,1.0,1.0,4.0,,7.0,2.0,4.0,1.0,1.0,2.0,9.0,2.0,1.0,21.0,18.0,2.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632911392405063
118,36.0,32.0,9.0,8.0,1.0,6.0,13.0,2.0,3.0,6.0,1.0,2.0,,,2.0,,3.0,,4.0,2.0,1.0,2.0,3.0,1.0,,16.0,8.0,2.0,36.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.073529411764706
119,10.0,3.0,2.0,,1.0,,3.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,3.0,1.0,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4615384615384617
120,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665
121,23.0,14.0,7.0,3.0,8.0,,2.0,1.0,,7.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,4.0,5.0,,1.0,12.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.054054054054054
122,140.0,54.0,31.0,8.0,12.0,9.0,39.0,9.0,7.0,24.0,,2.0,1.0,3.0,3.0,,7.0,,6.0,12.0,3.0,3.0,15.0,3.0,1.0,58.0,22.0,1.0,103.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.768041237113402
123,76.0,39.0,22.0,16.0,8.0,4.0,21.0,1.0,5.0,8.0,,,,1.0,1.0,,5.0,5.0,3.0,4.0,,2.0,9.0,4.0,2.0,24.0,16.0,4.0,58.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.869565217391304
124,10.0,4.0,3.0,,1.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,1.0,,,1.0,2.0,,2.0,2.0,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2142857142857144
125,234.0,84.0,46.0,34.0,31.0,9.0,39.0,5.0,9.0,22.0,1.0,2.0,5.0,8.0,14.0,,13.0,10.0,15.0,17.0,,6.0,32.0,12.0,5.0,58.0,58.0,4.0,162.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335
126,71.0,28.0,9.0,2.0,3.0,4.0,23.0,2.0,3.0,7.0,,,10.0,4.0,5.0,,3.0,2.0,2.0,8.0,1.0,4.0,7.0,7.0,9.0,36.0,13.0,,28.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9898989898989898
127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
128,6.0,6.0,3.0,,2.0,,2.0,,,,,,,,,,,,2.0,,,,3.0,2.0,,1.0,2.0,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333
129,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,2.0,,1.0,2.0,,,3.0,1.0,,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3076923076923075
130,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
131,9.0,7.0,2.0,,1.0,,3.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,2.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0625
132,74.0,17.0,12.0,7.0,2.0,5.0,12.0,,5.0,12.0,,,,,3.0,1.0,4.0,,7.0,9.0,2.0,3.0,7.0,7.0,,15.0,18.0,2.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4945054945054945
133,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
134,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
135,109.0,24.0,22.0,7.0,2.0,3.0,23.0,5.0,4.0,19.0,,3.0,7.0,2.0,5.0,,4.0,1.0,8.0,7.0,3.0,2.0,6.0,7.0,6.0,46.0,22.0,1.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81203007518797
136,3.0,5.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,3.0,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.25
137,11.0,2.0,3.0,1.0,,2.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,,1.0,4.0,,1.0,,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
138,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5
139,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
140,64.0,75.0,20.0,17.0,8.0,6.0,16.0,3.0,4.0,17.0,,5.0,,1.0,5.0,2.0,8.0,2.0,8.0,6.0,,,11.0,9.0,1.0,27.0,21.0,7.0,62.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1654676258992804
141,444.0,238.0,93.0,55.0,46.0,26.0,82.0,19.0,30.0,65.0,2.0,16.0,19.0,10.0,22.0,8.0,37.0,14.0,34.0,47.0,8.0,14.0,35.0,44.0,24.0,136.0,120.0,22.0,289.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5498533724340176
142,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
144,303.0,130.0,63.0,43.0,27.0,13.0,43.0,6.0,19.0,45.0,1.0,4.0,4.0,11.0,25.0,8.0,33.0,10.0,23.0,16.0,1.0,7.0,31.0,27.0,4.0,64.0,83.0,19.0,201.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392609699769053
145,330.0,32.0,65.0,11.0,24.0,15.0,74.0,13.0,7.0,30.0,,2.0,11.0,3.0,17.0,1.0,23.0,6.0,7.0,26.0,5.0,8.0,14.0,5.0,15.0,117.0,52.0,2.0,164.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2955801104972378
146,8.0,10.0,1.0,2.0,,,1.0,,1.0,1.0,,,5.0,1.0,,,1.0,,3.0,,,1.0,1.0,2.0,6.0,2.0,7.0,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888888888888889
147,133.0,48.0,24.0,9.0,11.0,7.0,34.0,2.0,6.0,20.0,,,1.0,1.0,7.0,2.0,12.0,5.0,6.0,10.0,3.0,3.0,18.0,10.0,1.0,47.0,23.0,5.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.541436464088398
148,10.0,13.0,4.0,1.0,,3.0,3.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,2.0,2.0,,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.782608695652174
149,34.0,13.0,7.0,1.0,5.0,1.0,4.0,,,4.0,,,1.0,,3.0,1.0,6.0,1.0,2.0,,2.0,1.0,8.0,3.0,1.0,10.0,10.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7872340425531914
150,923.0,328.0,144.0,121.0,55.0,39.0,172.0,18.0,58.0,136.0,1.0,16.0,37.0,29.0,74.0,21.0,63.0,26.0,52.0,100.0,12.0,14.0,63.0,102.0,41.0,236.0,239.0,54.0,472.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.073541167066347
151,409.0,145.0,82.0,58.0,31.0,13.0,60.0,13.0,24.0,57.0,2.0,8.0,4.0,8.0,31.0,5.0,30.0,14.0,28.0,41.0,5.0,4.0,36.0,52.0,8.0,81.0,126.0,23.0,207.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.588447653429603
152,48.0,21.0,14.0,4.0,6.0,2.0,8.0,3.0,,4.0,,,1.0,1.0,1.0,,3.0,1.0,4.0,4.0,4.0,1.0,8.0,4.0,1.0,15.0,18.0,2.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
